datetime,stock_code,exchange_code,open,high,low,close,volume
2024-01-03 15:05:00,NIFTY,NSE,21532.15,21532.65,21509.95,21517.5,0
2024-01-03 15:10:00,NIFTY,NSE,21519.35,21524.8,21512.0,21515.1,0
2024-01-03 15:15:00,NIFTY,NSE,21515.85,21517.25,21501.5,21512.75,0
2024-01-03 15:20:00,NIFTY,NSE,21512.25,21520.1,21506.45,21515.5,0
2024-01-03 15:25:00,NIFTY,NSE,21514.75,21528.3,21513.9,21523.7,0
2024-01-03 15:30:00,NIFTY,NSE,21526.15,21526.15,21517.35,21517.35,0
2024-01-03 15:35:00,NIFTY,NSE,21517.35,21517.35,21517.35,21517.35,0
2024-01-04 09:05:00,NIFTY,NSE,21605.8,21605.8,21605.8,21605.8,0
2024-01-04 09:10:00,NIFTY,NSE,21605.8,21605.8,21605.8,21605.8,0
2024-01-04 09:15:00,NIFTY,NSE,21605.8,21611.9,21569.25,21600.4,0
2024-01-04 09:20:00,NIFTY,NSE,21602.55,21615.05,21602.55,21609.65,0
2024-01-04 09:25:00,NIFTY,NSE,21610.15,21623.45,21605.85,21619.65,0
2024-01-04 09:30:00,NIFTY,NSE,21618.6,21624.3,21598.5,21598.95,0
2024-01-04 09:35:00,NIFTY,NSE,21599.35,21621.25,21596.15,21610.9,0
2024-01-04 09:40:00,NIFTY,NSE,21611.75,21612.45,21604.5,21611.55,0
2024-01-04 09:45:00,NIFTY,NSE,21610.95,21617.05,21597.75,21602.35,0
2024-01-04 09:50:00,NIFTY,NSE,21603.25,21613.25,21591.75,21603.35,0
2024-01-04 09:55:00,NIFTY,NSE,21602.8,21612.25,21598.95,21602.25,0
2024-01-04 10:00:00,NIFTY,NSE,21601.8,21618.8,21601.8,21618.1,0
2024-01-04 10:05:00,NIFTY,NSE,21619.35,21622.65,21612.65,21617.3,0
2024-01-04 10:10:00,NIFTY,NSE,21618.4,21633.65,21614.9,21631.5,0
2024-01-04 10:15:00,NIFTY,NSE,21631.3,21643.3,21631.25,21639.75,0
2024-01-04 10:20:00,NIFTY,NSE,21640.25,21649.05,21632.25,21633.8,0
2024-01-04 10:25:00,NIFTY,NSE,21634.35,21636.65,21628.5,21636.6,0
2024-01-04 10:30:00,NIFTY,NSE,21637.0,21640.15,21633.95,21639.0,0
2024-01-04 10:35:00,NIFTY,NSE,21639.15,21644.25,21633.6,21640.05,0
2024-01-04 10:40:00,NIFTY,NSE,21639.7,21642.4,21636.05,21636.65,0
2024-01-04 10:45:00,NIFTY,NSE,21637.65,21641.4,21630.35,21630.4,0
2024-01-04 10:50:00,NIFTY,NSE,21631.45,21632.45,21626.7,21631.4,0
2024-01-04 10:55:00,NIFTY,NSE,21630.8,21636.1,21630.8,21635.1,0
2024-01-04 11:00:00,NIFTY,NSE,21634.65,21645.0,21633.75,21639.25,0
2024-01-04 11:05:00,NIFTY,NSE,21639.2,21652.55,21639.2,21647.75,0
2024-01-04 11:10:00,NIFTY,NSE,21648.45,21652.95,21647.05,21650.75,0
2024-01-04 11:15:00,NIFTY,NSE,21650.5,21658.75,21640.6,21644.95,0
2024-01-04 11:20:00,NIFTY,NSE,21644.8,21649.8,21643.8,21648.55,0
2024-01-04 11:25:00,NIFTY,NSE,21648.2,21649.7,21642.4,21646.25,0
2024-01-04 11:30:00,NIFTY,NSE,21645.65,21650.6,21637.7,21640.3,0
2024-01-04 11:35:00,NIFTY,NSE,21640.85,21646.35,21635.75,21641.35,0
2024-01-04 11:40:00,NIFTY,NSE,21641.25,21647.3,21639.4,21641.55,0
2024-01-04 11:45:00,NIFTY,NSE,21641.75,21647.7,21640.5,21645.65,0
2024-01-04 11:50:00,NIFTY,NSE,21645.45,21647.8,21641.15,21642.85,0
2024-01-04 11:55:00,NIFTY,NSE,21642.65,21645.4,21639.1,21643.9,0
2024-01-04 12:00:00,NIFTY,NSE,21643.8,21650.45,21641.15,21647.6,0
2024-01-04 12:05:00,NIFTY,NSE,21647.85,21647.85,21639.85,21643.35,0
2024-01-04 12:10:00,NIFTY,NSE,21642.6,21646.5,21640.65,21642.1,0
2024-01-04 12:15:00,NIFTY,NSE,21642.8,21646.95,21641.0,21645.0,0
2024-01-04 12:20:00,NIFTY,NSE,21644.85,21663.05,21643.95,21662.95,0
2024-01-04 12:25:00,NIFTY,NSE,21663.0,21667.1,21658.9,21665.65,0
2024-01-04 12:30:00,NIFTY,NSE,21665.6,21667.45,21659.4,21660.7,0
2024-01-04 12:35:00,NIFTY,NSE,21660.6,21668.2,21658.3,21666.3,0
2024-01-04 12:40:00,NIFTY,NSE,21666.1,21667.65,21662.35,21667.15,0
2024-01-04 12:45:00,NIFTY,NSE,21665.55,21668.8,21662.05,21663.75,0
2024-01-04 12:50:00,NIFTY,NSE,21662.75,21668.75,21659.4,21667.05,0
2024-01-04 12:55:00,NIFTY,NSE,21666.4,21668.25,21658.05,21659.2,0
2024-01-04 13:00:00,NIFTY,NSE,21658.65,21666.25,21657.85,21664.05,0
2024-01-04 13:05:00,NIFTY,NSE,21663.45,21669.5,21661.9,21668.0,0
2024-01-04 13:10:00,NIFTY,NSE,21666.7,21671.9,21665.25,21668.45,0
2024-01-04 13:15:00,NIFTY,NSE,21667.85,21669.8,21660.4,21663.15,0
2024-01-04 13:20:00,NIFTY,NSE,21662.05,21665.65,21659.75,21663.1,0
2024-01-04 13:25:00,NIFTY,NSE,21662.7,21667.8,21656.5,21659.65,0
2024-01-04 13:30:00,NIFTY,NSE,21658.65,21660.15,21651.3,21654.6,0
2024-01-04 13:35:00,NIFTY,NSE,21654.9,21668.55,21651.85,21668.05,0
2024-01-04 13:40:00,NIFTY,NSE,21667.8,21673.9,21664.9,21665.9,0
2024-01-04 13:45:00,NIFTY,NSE,21665.45,21670.4,21660.8,21669.85,0
2024-01-04 13:50:00,NIFTY,NSE,21669.45,21670.4,21661.75,21662.55,0
2024-01-04 13:55:00,NIFTY,NSE,21662.35,21666.15,21655.1,21660.6,0
2024-01-04 14:00:00,NIFTY,NSE,21659.7,21660.55,21648.9,21652.05,0
2024-01-04 14:05:00,NIFTY,NSE,21652.55,21659.1,21650.8,21657.85,0
2024-01-04 14:10:00,NIFTY,NSE,21657.7,21666.15,21654.35,21654.7,0
2024-01-04 14:15:00,NIFTY,NSE,21654.95,21659.05,21647.95,21656.6,0
2024-01-04 14:20:00,NIFTY,NSE,21655.95,21660.1,21650.3,21651.9,0
2024-01-04 14:25:00,NIFTY,NSE,21651.8,21652.8,21638.65,21649.0,0
2024-01-04 14:30:00,NIFTY,NSE,21648.8,21656.05,21642.6,21644.75,0
2024-01-04 14:35:00,NIFTY,NSE,21644.65,21649.45,21642.1,21645.9,0
2024-01-04 14:40:00,NIFTY,NSE,21645.95,21650.6,21642.9,21644.7,0
2024-01-04 14:45:00,NIFTY,NSE,21645.15,21653.15,21643.25,21651.4,0
2024-01-04 14:50:00,NIFTY,NSE,21651.4,21653.5,21645.4,21650.05,0
2024-01-04 14:55:00,NIFTY,NSE,21650.25,21652.4,21646.1,21650.3,0
2024-01-04 15:00:00,NIFTY,NSE,21651.35,21663.9,21645.7,21651.55,0
2024-01-04 15:05:00,NIFTY,NSE,21651.15,21662.3,21644.1,21645.25,0
2024-01-04 15:10:00,NIFTY,NSE,21645.4,21662.15,21643.5,21651.75,0
2024-01-04 15:15:00,NIFTY,NSE,21651.1,21664.2,21650.0,21658.65,0
2024-01-04 15:20:00,NIFTY,NSE,21658.25,21676.05,21656.4,21666.85,0
2024-01-04 15:25:00,NIFTY,NSE,21665.25,21684.8,21661.7,21669.6,0
2024-01-04 15:30:00,NIFTY,NSE,21668.6,21668.6,21658.6,21658.6,0
